level2,linkedGenre,title2,levelDiff,difficulty2,attribute2
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%87%9B%E3%81%A8%E3%81%97%E3%81%A6%E5%92%B2%E3%81%8F%E8%8A%B1%E3%81%AE%E5%A6%82%E3%81%8F_%E3%81%B2%E3%81%AA%E3%83%93%E3%82%BF%E2%99%AA_edition_ex"">凛として咲く花の如く ～ひなビタ♪ edition～(EX)</a>",凛として咲く花の如く ～ひなビタ♪ edition～,46.459,弱(-0.541±0.6),階段、二重階段、片手処理、同時押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/acceleration_ex"">ACCELERATION(EX)</a>",ACCELERATION,47.353,中(+0.353±0.7),乱打、発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/caradbolg_ex"">Caradbolg(EX)</a>",Caradbolg,47.317,中(+0.317±0.5),同時押し、ずれ押し、体力、微発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/el_venenciador_ex"">El venenciador(EX)</a>",El venenciador,47.156,中(+0.156±0.5),階段、二重階段、縦連打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/fate_no.23_ex"">Fate No.23(EX)</a>",Fate No.23,47.419,強(+0.419±0.5),同時押し、左右振り、階段、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/on-do_ex"">ON-DO(EX)</a>",ON-DO,47.437,強(+0.437±0.7),総合力、片手処理、体力、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/popcorn_parade_ex"">popcorn parade(EX)</a>",popcorn parade,47.149,中(+0.149±0.6),二重階段(V字)、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/reconsideration_ex"">Reconsideration(EX)</a>",Reconsideration,46.612,中(-0.388±0.4),階段、二重階段、(微)ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AD%E3%83%AB%E3%83%88_patchworker_rmx_ex"">キルト(Patchworker RMX)(EX)</a>",キルト(Patchworker RMX),47.052,中(+0.052±0.4),ロングポップ君 片手処理、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%91%E3%82%82%E3%81%AE%E3%81%AE%E3%81%8A%E3%81%86%E3%81%98%E3%82%83_%E3%82%81%E3%81%86%E3%82%81%E3%81%86_ex"">けもののおうじゃ★めうめう(EX)</a>",けもののおうじゃ★めうめう,46.366,弱(-0.634±0.5),ロングポップ君 総合力、片手処理、同時押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E4%B9%9E%E3%81%84%E7%A5%88%E3%81%BF%E3%81%AE%E6%92%AB%E5%AD%90_ex"">乞い祈みの撫子(EX)</a>",乞い祈みの撫子,47.417,強(+0.417±0.5),ロングポップ君 総合力、階段、同時押し、片手処理、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%8A%83%E5%BC%BE%E3%81%AF%E8%A7%A3%E3%82%92%E6%92%83%E3%81%A1%E6%8A%9C%E3%81%84%E3%81%A6_ex"">銃弾は解を撃ち抜いて(EX)</a>",銃弾は解を撃ち抜いて,46.224,弱(-0.776±0.5),階段、片手処理
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A6%82%E9%9B%A8%E9%9C%B2%E5%A7%AB%E3%81%8C%E4%B8%96%E7%95%8C%E5%BE%81%E6%9C%8D_ex"">如雨露姫が世界征服(EX)</a>",如雨露姫が世界征服,46.187,弱(-0.813±0.4),片手処理、発狂、階段、同時押し、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%BB%E3%81%8A%E3%81%9A%E3%81%8D%E7%A8%8B%E5%BA%A6%E3%81%AB%E3%81%AF%E8%B5%A4%E3%81%84%E9%A0%AD%E9%AB%AA_ex"">ほおずき程度には赤い頭髪(EX)</a>",ほおずき程度には赤い頭髪,47.631,強(+0.631±0.5),片手処理、(二重)交互連打、階段、左右振り、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A1%E3%83%B3%E3%83%86%E3%83%8A%E3%83%B3%E3%82%B9%E7%89%A9%E8%AA%9E_ex"">メンテナンス物語(EX)</a>",メンテナンス物語,46.321,弱(-0.679±0.4),ロングポップ君 縦連打、交互連打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%BB%8E%E6%98%8E%E3%82%B9%E3%82%B1%E3%83%83%E3%83%81%E3%83%96%E3%83%83%E3%82%AF_ex"">黎明スケッチブック(EX)</a>",黎明スケッチブック,46.415,弱(-0.585±0.5),ロングポップ君 スライド、同時押し、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/billion_money_bazooka_ex"">BILLION MONEY BAZOOKA(EX)</a>",BILLION MONEY BAZOOKA,47.912,強(+0.912±0.3),ロングポップ君 総合力、二重階段、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/dance_to_blue_respect_style_ex"">Dance to Blue (Respect Style)(EX)</a>",Dance to Blue (Respect Style),47.912,強(+0.912±0.4),二重階段、縦連打、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/i_just_hate_you_ex"">I just hate you(EX)</a>",I just hate you,47.179,中(+0.179±0.6),交互連打、体力、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/jack_in_the_box_ex"">Jack in the Box(EX)</a>",Jack in the Box,46.498,弱(-0.502±0.5),同時押し、体力、交互連打、縦連打、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/la_lumiere_ex"">La Lumiere(EX)</a>",La Lumiere,47.629,強(+0.629±0.4),ロングポップ君 発狂、二重階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/monkshood_ex"">Monkshood(EX)</a>",Monkshood,46.904,中(-0.096±0.5),ロングポップ君 乱打、階段、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/mychronicle_ex"">Mychronicle(EX)</a>",Mychronicle,47.0,中(+0.000±0.6),交互連打、同時押し、片手処理、発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/nostos_ex"">nostos(EX)</a>",nostos,47.797,強(+0.797±0.5),ロングポップ君 発狂、ソフラン、階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/nove_primavere_ex"">Nove Primavere(EX)</a>",Nove Primavere,47.211,中(+0.211±0.7),ロングポップ君 ソフラン、二重/三重階段、同時押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/space_crash_landing_ex"">SPACE CRASH LANDING(EX)</a>",SPACE CRASH LANDING,46.867,中(-0.133±0.6),ロングポップ君 階段、左右振り、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/spiral_clouds_ex"">Spiral Clouds(EX)</a>",Spiral Clouds,47.386,中(+0.386±0.6),ロングポップ君 交互連打、片手処理、ズレ押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/sterling_silver_ex"">STERLING SILVER(EX)</a>",STERLING SILVER,46.692,中(-0.308±0.6),片手処理、螺旋階段、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/the_last_of_world_music_ex"">The last of world music(EX)</a>",The last of world music,47.778,強(+0.778±0.5),ロングポップ君 発狂、階段、片手処理
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/truth_behind_u_ex"">TRUTH behind U(EX)</a>",TRUTH behind U,46.968,中(-0.032±0.7),ロングポップ君 階段、交互連打、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/virtual_killer_ex"">virtual killer(EX)</a>",virtual killer,46.914,中(-0.086±0.7),階段、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E7%84%94%E8%8F%AF_ex"">焔華(EX)</a>",焔華,47.701,強(+0.701±0.4),総合力、軸連打、発狂、二重階段、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%9D%A9%E5%91%BD%E3%83%91%E3%83%83%E3%82%B7%E3%83%A7%E3%83%8D%E3%82%A4%E3%83%88_ex"">革命パッショネイト(EX)</a>",革命パッショネイト,46.47,弱(-0.530±0.6),同時押し(垂直押し)、階段、左右振り
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AB%E3%83%89%E3%83%AB%E3%82%B3%E3%82%A2_ex"">カドルコア(EX)</a>",murmur twins,47.944,強(+0.944±0.5),階段、発狂、ラスト殺し、辛判定
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%85%83%E7%A6%84%E8%8A%B1%E5%90%B9%E9%9B%AA_ex"">元禄花吹雪(EX)</a>",元禄花吹雪,47.71,強(+0.710±0.4),ロングポップ君 発狂、階段、乱打、片手処理
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8A%E3%83%B3%E3%82%AD%E3%83%A7%E3%82%AF_upper_ex"">ナンキョク(UPPER)(EX)</a>",クラゲータ,47.592,強(+0.592±0.4),ロングポップ君、縦連打 発狂、片手処理、左右振り、階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8F%E3%82%A4%E3%83%91%E3%83%BC%E3%83%AD%E3%83%83%E3%82%B1%E3%83%B3%E3%83%AD%E3%83%BC%E3%83%AC_upper_ex"">ハイパーロッケンローレ(UPPER)(EX)</a>",エイプリルフールの唄,46.773,中(-0.227±0.6),ロングポップ君、クロス･スイッチ 同時押し、左右振り、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%8F%9B%E9%80%86%E3%81%AE%E3%83%87%E3%82%A3%E3%82%B9%E3%83%91%E3%83%AC%E3%83%BC%E3%83%88_ex"">叛逆のディスパレート(EX)</a>",叛逆のディスパレート,46.572,弱(-0.428±0.6),ロングポップ君 総合力、同時押し、片手処理、階段、交互連打、体力、発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%94%BE%E8%AA%B2%E5%BE%8C%E3%82%B3%E3%83%B3%E3%83%81%E3%82%A7%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC%E3%83%8E_%E7%A7%81%E3%81%A0%E3%81%91%E3%81%AE%E9%83%A8%E5%AE%A4%E7%8B%82%E9%A8%92%E6%9B%B2_ex"">放課後コンチェルティーノ～私だけの部室狂騒曲(EX)</a>",放課後コンチェルティーノ～私だけの部室狂騒曲,47.473,強(+0.473±0.4),ロングポップ君 階段、交互連打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%85%AD%E8%8A%B1%E7%BE%8E%E4%BA%BA_ex"">六花美人(EX)</a>",六花美人,47.693,強(+0.693±0.5),ロングポップ君 総合力、縦連打、左右振り、片手処理、階段、体力、発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/50th_memorial_songs_-the_bemani_history-_ex"">50th Memorial Songs -The BEMANI History-(EX)</a>",50th Memorial Songs -The BEMANI History-,47.948,強(+0.948±0.4),総合力、階段、左右振り、発狂、赤軸連打（螺旋階段に見える交互連打） ロングポップ君
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/blaze_breeze_ex"">BLAZE∞BREEZE(EX)</a>",BLAZE∞BREEZE,46.491,弱(-0.509±0.6),ロングポップ君（クロス・スイッチ） 乱打、階段、スライド
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/catch_our_fire_ex"">Catch Our Fire!(EX)</a>",Catch Our Fire!,46.466,弱(-0.534±0.5),階段、交互連打、同時押し、スライド、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/floccinaucinihilipilification_ex"">Floccinaucinihilipilification(EX)</a>",Floccinaucinihilipilification,46.821,中(-0.179±0.6),ロングポップ君 発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/invisible_farewell_ex"">Invisible Farewell(EX)</a>",Invisible Farewell,46.635,中(-0.365±0.5),ロングポップ君 片手処理、同時押し、ソフラン
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/jetcoaster_windy_ex"">Jetcoaster Windy(EX)</a>",Jetcoaster Windy,46.398,弱(-0.602±0.5),片手処理、縦連打、交互連打 ロングポップ君
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/love_%E3%82%B7%E3%83%A5%E3%82%AC_%E3%81%8B%E3%82%81%E3%82%8A%E3%81%82_%E3%81%AA%E3%81%AA%E3%81%B2%E3%82%89_s_over-sweet-dempa_love_%E3%82%B7%E3%83%A5%E3%82%AC_%E3%81%AA%E6%81%8B%E6%84%9B%E6%95%99%E5%AE%A4_remix_ex"">♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix)(EX)</a>",♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix),47.916,強(+0.916±0.4),縦連打、階段、左右振り、乱打、ラスト殺し ロングポップ君
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/perditus_paradisus_upper_h"">perditus†paradisus(UPPER)(H)</a>",perditus†paradisus,47.293,中(+0.293±0.4),階段、縦連打、交互連打 ロングポップ君
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/sdvx_remix_selection_for_pop_n_music_vol.01_ex"">SDVX REMIX SELECTION for pop'n music vol.01(EX)</a>",SDVX REMIX SELECTION for pop'n music vol.01,47.165,中(+0.165±0.4),ロングポップ君、片手処理 総合力、階段、同時押し、左右振り、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/visterhv_ex"">Visterhv(EX)</a>",Visterhv,47.306,中(+0.306±0.5),ロングポップ君 ラスト殺し(二重階段)、同時押し、階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A2%E3%82%B8%E3%82%A2%E3%83%B3%E3%82%B3%E3%83%B3%E3%83%81%E3%82%A7%E3%83%AB%E3%83%88remix_upper_ex"">アジアンコンチェルトREMIX(UPPER)(EX)</a>",鳳凰 ～Chinese Phoenix Mix～,47.685,強(+0.685±0.5),ロングポップ君 階段、発狂、交互連打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A8%E3%83%A2%E3%82%AF%E3%83%88%E3%83%AD_upper_ex"">エモクトロ(UPPER)(EX)</a>",少年リップルズ,47.229,中(+0.229±0.5),ロングポップ君 同時押し、階段、発狂、片手処理、ロング拘束
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%9C%A7%E6%9C%88%E8%A6%86%E3%81%86%E9%9B%B2%E3%82%92%E3%82%82%E8%A3%82%E3%81%8D%E3%81%AC_ex"">朧月覆う雲をも裂きぬ(EX)</a>",朧月覆う雲をも裂きぬ,47.262,中(+0.262±0.6),ロングポップ君 交互連打、階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%A5%B5%E6%82%AA%E3%81%AE%E8%8F%AF_ex"">極悪の華(EX)</a>",極悪の華,46.733,中(-0.267±0.5),乱打、同時押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%8D%81%E7%95%8C_ex"">十界(EX)</a>",十界,46.696,中(-0.304±0.5),同時押し、ズレ押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%B0%B4%E6%99%B6%E5%A1%94%E3%81%AE%E3%82%AA%E3%83%AB%E3%82%AB_ex"">水晶塔のオルカ(EX)</a>",水晶塔のオルカ,47.033,中(+0.033±0.4),ロングポップ君 ソフラン、階段、縦連打、同時押し、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E4%B8%96%E7%95%8C%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AB%E7%B4%84%E6%9D%9F%E3%81%AE%E5%87%B1%E6%AD%8C%E3%82%92-pop_n_ver.-_ex"">世界の果てに約束の凱歌を-pop'n ver.-(EX)</a>",世界の果てに約束の凱歌を-pop'n ver.-,46.369,弱(-0.631±0.5),ロングポップ君 総合力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%BB%E3%83%84%E3%83%8A%E3%83%88%E3%83%AA%E3%83%83%E3%83%97_upper_ex"">セツナトリップ(UPPER)(EX)</a>",セツナトリップ,47.069,中(+0.069±0.6),ロングポップ君 乱打、交互連打、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A4%A9%E7%A9%BA%E3%82%B8%E3%82%AA%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A3_ex"">天空ジオグラフィ(EX)</a>",天空ジオグラフィ,47.621,強(+0.621±0.5),縦連打、階段、二重階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A4%A9%E5%92%8C%E7%84%A1%E5%8F%8C_ex"">天和無双(EX)</a>",天和無双,47.953,強(+0.953±0.3),ロングポップ君 交互連打、片手処理、ラスト殺し、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%98%86%E3%81%8D%E3%81%AE%E6%A8%B9_bemani_symphony_arr._ex"">嘆きの樹 (BEMANI SYMPHONY Arr.)(EX)</a>",嘆きの樹 (BEMANI SYMPHONY Arr.),47.975,強(+0.975±0.3),ロングポップ君 ソフラン(擬似停止)、トリル、階段、乱打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8F%E3%83%A9%E3%82%B7%E3%83%A7%E3%83%BC_%E3%81%8A%E3%81%AB%E3%81%8E%E3%82%8A%E3%82%B5%E3%83%BC%E3%82%AB%E3%82%B9%E5%9B%A3%E2%98%86_ex"">ハラショー！おにぎりサーカス団☆(EX)</a>",ハラショー！おにぎりサーカス団☆,47.972,強(+0.972±0.3),ロングポップ君 総合力、発狂、階段、交互連打、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E7%84%B1%E5%BD%B1_ex"">焱影(EX)</a>",焱影,47.566,強(+0.566±0.4),片手処理、交互連打、縦連打、体力、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%82%E3%81%86%E3%81%82%E3%81%8A%E3%82%80%E3%81%91%E3%81%A7%E3%81%84%E3%81%8F%E3%81%97%E3%81%8B%E3%81%AA%E3%81%84_ex"">もうあおむけでいくしかない(EX)</a>",もうあおむけでいくしかない,47.123,中(+0.123±0.6),ロングポップ君 階段、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/aftermath_ex"">Aftermath(EX)</a>",Aftermath,47.059,中(+0.059±0.6),ロングポップ君 同時押し、階段、体力、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/ancient_heritage_ex"">Ancient Heritage(EX)</a>",Ancient Heritage,46.309,弱(-0.691±0.4),階段、同時押し、片手処理、ズレ押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/asian_distractive_ex"">AsiaN distractive(EX)</a>",AsiaN distractive,46.52,弱(-0.480±0.5),ソフラン 二重階段、片手処理
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/danza_pantera_ex"">Danza Pantera(EX)</a>",Danza Pantera,46.037,弱(-0.963±0.3),ロングポップ君 階段、乱打、同時押し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/double_dribble_ex"">Double Dribble(EX)</a>",Double Dribble,46.839,中(-0.161±0.4),階段、同時押し、体力、発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/like_a_vampire_ex"">LIKE A VAMPIRE(EX)</a>",LIKE A VAMPIRE,47.265,中(+0.265±0.6),ロングポップ君 交互連打、ラスト殺し、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/miracle_4_reloaded_ex"">Miracle 4 RELOADED(EX)</a>",Miracle 4 RELOADED,47.607,強(+0.607±0.5),ソフラン 階段、乱打、準無理押し、左右振り
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/on_dish_or_maindish_ex"">On dish or maindish?(EX)</a>",On dish or maindish?,46.643,中(-0.357±0.5),同時押し、階段、軸連打、発狂
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/revived_after_ruined_shine_ex"">Revived After Ruined Shine(EX)</a>",Revived After Ruined Shine,47.468,強(+0.468±0.6),ロングポップ君 階段、交互連打、縦連打、体力、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/slime_molds_ex"">Slime Molds(EX)</a>",Slime Molds,46.28,弱(-0.720±0.4),ロングポップ君 乱打、縦連打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/smile_ex"">smile(EX)</a>",smile,47.6,強(+0.600±0.4),ロングポップ君 階段、発狂、ラスト殺し、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/swinging_skulls_ex"">Swinging Skulls(EX)</a>",Swinging Skulls,46.588,弱(-0.412±0.5),ズレ押し、階段、片手処理、準無理押し、同時押し、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/virkato%E3%81%AE%E4%B8%BB%E9%A1%8C%E3%81%AB%E3%82%88%E3%82%8Bperson09%E9%A2%A8%E8%B6%85%E7%B5%B6%E6%8A%80%E5%B7%A7%E5%A4%89%E5%A5%8F%E6%9B%B2_upper_h"">virkatoの主題によるperson09風超絶技巧変奏曲(UPPER)(H)</a>",virkatoの主題によるperson09風超絶技巧変奏曲,47.859,強(+0.859±0.4),ロングポップ君、ソフラン 階段、発狂、縦連打、体力、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A8%E3%83%A2%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%83%87%E3%83%A5%E3%82%AA_upper_ex"">エモーショナルデュオ(UPPER)(EX)</a>",カタルシスの月,47.487,強(+0.487±0.5),ロングポップ君 同時押し、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%B4%89_ex"">鴉(EX)</a>",鴉,46.464,弱(-0.536±0.5),同時押し、発狂、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%83%85%E7%86%B1%E3%82%BF%E3%83%B3%E3%83%87%E3%83%A0runaway_ex"">情熱タンデムRUNAWAY(EX)</a>",情熱タンデムRUNAWAY,46.81,中(-0.190±0.5),ロングポップ君 同時押し、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%9C%B0%E6%96%B9%E5%89%B5%E7%94%9F%E2%98%86%E3%83%81%E3%82%AF%E3%83%AF%E3%82%AF%E3%83%86%E3%82%A3%E3%82%AF%E3%82%B9_upper_ex"">地方創生☆チクワクティクス(UPPER)(EX)</a>",地方創生☆チクワクティクス,47.564,強(+0.564±0.4),ロングポップ君 乱打、同時押し、左右振り、階段、発狂、ラスト殺し
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%9E%E3%83%80%E3%83%BC%E3%83%AD%E3%83%83%E3%82%AF_upper_ex"">マダーロック(UPPER)(EX)</a>",Treasure Hoard,47.434,強(+0.434±0.5),ロングポップ君 同時押し、縦連打、交互連打、体力
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%81%E3%81%86%E3%82%81%E3%81%86%E3%81%BA%E3%81%A3%E3%81%9F%E3%82%93%E3%81%9F%E3%82%93_zaquva_remix_ex"">めうめうぺったんたん！！ (ZAQUVA Remix)(EX)</a>",めうめうぺったんたん！！ (ZAQUVA Remix),47.0,,ロングポップ君 体力、同時押し、乱打
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A6%E3%83%A1%E3%83%96%E3%82%AD_ex"">ユメブキ(EX)</a>",ユメブキ,46.773,中(-0.227±0.5),ロングポップ君 同時押し、乱打、左右振り
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/amulet_of_enbarr_ex"">Amulet of Enbarr(EX)</a>",Amulet of Enbarr,46.857,中(-0.143±0.6),ロングポップ君 同時押し、乱打、階段、二重階段
47,"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/bye_bye_ex"">Bye Bye(EX)</a>",Bye Bye,47.68,強(+0.680±0.4),総合力、同時押し、階段、交互連打、発狂
